image_name,ground_truth,bbox
4824.jpg,animal,"[764.19072, 721.73568, 441.18016, 671.3088]"
4824.jpg,human,"[810.983424, 387.005952, 431.108096, 682.048512]"
4825.jpg,human,"[693.170176, 293.661696, 480.49152, 773.907456]"
4825.jpg,animal,"[592.71168, 688.41984, 534.71232, 740.30592]"
4826.jpg,human,"[557.961216, 119.10144, 540.758016, 923.602944]"
4826.jpg,animal,"[411.648, 601.25184, 666.58304, 835.29216]"
4827.jpg,animal,"[1391.104, 1081.54368, 119.164928, 196.13184]"
4827.jpg,animal,"[1271.1936, 878.9145599999999, 232.63232, 328.51968]"
4827.jpg,human,"[1272.170496, 701.786112, 173.702144, 363.23328]"
4828.jpg,animal,"[1315.45088, 862.7711999999999, 214.65088, 358.39488]"
4828.jpg,human,"[1280.0, 671.75424, 206.770176, 384.0]"
4828.jpg,animal,"[1429.8112, 1096.2432, 145.1008, 191.03232]"
4829.jpg,human,"[1273.430016, 634.3956479999999, 215.220224, 436.81382400000007]"
4829.jpg,animal,"[1479.04512, 1115.87328, 126.54592, 219.60192]"
4829.jpg,animal,"[1295.44192, 843.58656, 235.4176, 465.408]"
483.jpg,animal,"[1223.354368, 951.008256, 589.309952, 556.0704]"
4830.jpg,animal,"[850.69824, 486.65088000000003, 573.05088, 957.05088]"
4830.jpg,human,"[832.5632, 114.9133824, 686.733312, 895.406592]"
4831.jpg,human,"[748.351488, 0.0, 686.082048, 995.656704]"
4831.jpg,animal,"[484.82304, 281.68704, 825.36448, 1159.54176]"
4832.jpg,human,"[674.893824, 0.0, 684.652544, 873.4848000000001]"
4832.jpg,animal,"[0.0, 2.2153728, 1126.4, 1433.59488]"
4833.jpg,animal,"[616.28416, 275.28192, 485.1712, 1163.42784]"
4833.jpg,human,"[586.829824, 232.614912, 580.923392, 815.2611840000001]"
4834.jpg,animal,"[963.05152, 583.24992, 301.54752, 739.75296]"
4834.jpg,human,"[903.876608, 516.1850880000001, 397.785088, 549.414912]"
4835.jpg,human,"[748.30848, 417.72288000000003, 456.861696, 630.153216]"
4835.jpg,animal,"[780.45184, 433.73568, 400.56832, 961.59744]"
4836.jpg,animal,"[584.66304, 304.12800000000004, 545.54624, 1128.7296000000001]"
4836.jpg,human,"[553.353216, 207.015936, 539.570176, 799.507968]"
4837.jpg,human,"[918.157312, 305.664, 245.055488, 682.323456]"
4837.jpg,animal,"[758.14912, 327.13728000000003, 452.9152, 1081.1136]"
4838.jpg,animal,"[890.20416, 527.3088, 441.856, 850.3449600000001]"
4838.jpg,human,"[872.370176, 413.784576, 468.676608, 618.338304]"
4839.jpg,animal,"[1225.99424, 886.02624, 134.207488, 302.19264]"
4839.jpg,human,"[1184.456704, 707.970048, 235.33568, 348.029952]"
484.jpg,animal,"[1223.677952, 1019.8041600000001, 442.038272, 419.73350400000004]"
4840.jpg,animal,"[1150.07488, 859.94496, 205.43488, 378.3936]"
4840.jpg,human,"[1151.391744, 667.1385600000001, 223.666176, 414.13632000000007]"
4841.jpg,animal,"[1187.88096, 887.6543999999999, 182.3744, 328.45824]"
4841.jpg,human,"[1172.7872, 694.359552, 227.555328, 379.13856]"
4842.jpg,animal,"[533.44256, 616.82688, 502.59968, 801.37728]"
4842.jpg,human,"[653.492224, 241.33632, 460.945408, 834.106368]"
4842.jpg,animal,"[1223.65952, 880.8192, 164.94592, 344.70912]"
4842.jpg,human,"[1178.621952, 690.4704, 237.279232, 396.638208]"
4843.jpg,human,"[1182.511104, 678.80448, 268.398592, 400.52582400000006]"
4843.jpg,human,"[490.057728, 114.85025279999999, 525.7728, 952.786944]"
4843.jpg,animal,"[1205.84192, 851.85024, 252.84608, 383.03232]"
4843.jpg,animal,"[223.0272, 533.36064, 686.94016, 902.6304]"
4844.jpg,animal,"[1177.25184, 841.5897600000001, 199.804928, 416.42496000000006]"
4844.jpg,animal,"[0.0, 446.60736, 812.91264, 995.22048]"
4844.jpg,human,"[221.720576, 0.0, 612.64896, 1056.0]"
4844.jpg,human,"[1128.052736, 651.585024, 282.013696, 412.19174399999997]"
4845.jpg,human,"[783.83104, 64.1570304, 667.154432, 940.021248]"
4845.jpg,animal,"[756.89984, 507.31008, 562.176, 923.38176]"
4846.jpg,human,"[849.93024, 200.50636799999998, 523.184128, 871.0487039999999]"
4846.jpg,animal,"[909.94688, 554.5267200000001, 480.33792, 877.7625599999999]"
4847.jpg,human,"[425.936896, 37.184870399999994, 587.3664, 795.220992]"
4847.jpg,animal,"[466.78016, 159.68256, 495.96416, 1032.4224]"
4847.jpg,animal,"[2.848768, 10.6470912, 338.14528, 1334.9990400000002]"
4848.jpg,animal,"[300.72832, 277.06368000000003, 875.3152, 1169.84832]"
4848.jpg,human,"[570.927104, 0.0, 732.076032, 1009.049088]"
4849.jpg,human,"[637.933568, 204.39551999999998, 495.95392, 701.893632]"
4849.jpg,animal,"[648.88832, 355.23072, 485.76512, 802.3756799999999]"
4849.jpg,animal,"[0.0, 3.457536, 534.30272, 1398.72768]"
485.jpg,animal,"[1431.625728, 1131.6326399999998, 263.964672, 119.50464]"
4850.jpg,human,"[1159.172096, 435.76780799999995, 258.674688, 344.142336]"
4850.jpg,animal,"[820.59264, 436.39295999999996, 316.0064, 729.1852799999999]"
4850.jpg,animal,"[1184.4608, 560.20992, 190.601216, 359.70047999999997]"
4850.jpg,human,"[742.959104, 317.164032, 422.047744, 523.017216]"
4851.jpg,animal,"[16.4614144, 2.7038208, 712.9088, 1359.42144]"
4851.jpg,animal,"[759.9104, 484.23936, 463.9744, 674.3347200000001]"
4851.jpg,human,"[797.417472, 278.278656, 383.15008, 620.232192]"
4852.jpg,animal,"[0.0, 0.0, 750.91968, 1434.17856]"
4853.jpg,animal,"[939.25376, 483.37919999999997, 275.53792, 584.26368]"
4853.jpg,human,"[898.551808, 361.88313600000004, 336.472064, 433.57900799999993]"
4853.jpg,animal,"[1234.10432, 585.96864, 198.68672, 297.64608]"
4853.jpg,human,"[1229.18912, 459.098112, 215.885824, 324.698112]"
4854.jpg,animal,"[895.05792, 498.60096, 294.64576, 592.54272]"
4854.jpg,human,"[832.425984, 354.106368, 355.919872, 472.46592]"
4854.jpg,human,"[1205.850112, 445.489152, 233.39008, 342.19776]"
4854.jpg,animal,"[1205.84192, 573.29664, 212.43904, 329.94816000000003]"
4855.jpg,animal,"[0.0, 0.0, 578.4576, 1396.3008]"
4856.jpg,animal,"[4.385792, 0.0, 802.87744, 1372.93824]"
4857.jpg,animal,"[479.78496, 211.24608, 395.14112, 973.07136]"
4857.jpg,animal,"[868.29056, 532.992, 323.72736, 531.44064]"
4857.jpg,human,"[418.920448, 71.9837184, 528.703488, 810.4427519999999]"
4857.jpg,human,"[918.001664, 365.772288, 248.948736, 423.857664]"
4858.jpg,human,"[848.531456, 346.039296, 268.68736, 458.932224]"
4858.jpg,human,"[202.2715392, 2.1873408000000003, 663.218176, 830.217216]"
4858.jpg,animal,"[284.34432, 0.0, 511.6928, 1232.70144]"
4858.jpg,animal,"[820.224, 495.4368, 317.17376, 595.3536]"
4859.jpg,animal,"[921.68192, 517.67808, 325.3248, 520.81152]"
4859.jpg,animal,"[591.52384, 451.03104, 342.65088, 742.272]"
4859.jpg,human,"[992.62464, 384.142848, 229.556224, 381.88032]"
4859.jpg,human,"[530.962432, 184.951296, 455.110656, 668.840448]"
486.jpg,animal,"[1208.416256, 1061.746176, 336.054272, 175.63699200000002]"
4860.jpg,animal,"[1632.44032, 640.09728, 415.5392, 792.00768]"
4860.jpg,animal,"[0.0, 0.0, 305.2544, 1196.2368000000001]"
4861.jpg,animal,"[1444.12672, 729.9072, 452.58752, 619.99104]"
4861.jpg,animal,"[6.689792, 0.0, 693.6576, 1458.816]"
4862.jpg,animal,"[1347.62496, 809.99424, 258.17088, 454.13375999999994]"
4862.jpg,animal,"[2.7998208, 0.0, 800.64512, 1417.9737599999999]"
4862.jpg,animal,"[0.0, 416.31744000000003, 634.04032, 927.4368]"
4863.jpg,human,"[781.856768, 350.217216, 369.534976, 476.35507199999995]"
4863.jpg,animal,"[1301.15584, 793.51296, 106.971136, 147.767808]"
4863.jpg,animal,"[816.41472, 503.1168, 290.28352, 564.89472]"
4863.jpg,animal,"[1024.96256, 608.80896, 213.93408, 299.42784]"
4863.jpg,human,"[1028.861952, 451.321344, 169.2080128, 295.53408]"
4864.jpg,animal,"[1139.73248, 593.24928, 217.82528, 301.3632]"
4864.jpg,human,"[896.608256, 400.770048, 291.7376, 404.414976]"
4864.jpg,animal,"[1353.66656, 785.7407999999999, 87.52128, 118.60224000000001]"
4864.jpg,animal,"[915.61984, 526.09536, 271.01184, 461.76768000000004]"
4864.jpg,human,"[1147.502592, 486.31910400000004, 132.2545152, 248.87040000000002]"
4865.jpg,animal,"[1161.03168, 616.50432, 144.730112, 293.69856]"
4865.jpg,human,"[844.623872, 388.187136, 315.828224, 430.319616]"
4865.jpg,animal,"[1335.11168, 790.0108799999999, 78.426112, 129.905664]"
4865.jpg,animal,"[886.62016, 518.06208, 301.83424, 474.28607999999997]"
4865.jpg,human,"[1091.268608, 468.03455999999994, 148.3710464, 274.914816]"
4866.jpg,human,"[1028.97664, 0.0, 269.969408, 600.02304]"
4866.jpg,animal,"[1019.51488, 171.21792, 439.9104, 753.26976]"
4867.jpg,animal,"[945.70496, 277.10976, 308.85888, 591.08352]"
4867.jpg,human,"[899.371008, 79.19769600000001, 255.26272, 539.864064]"
4868.jpg,animal,"[975.40096, 222.2592, 335.62624, 681.47712]"
4868.jpg,human,"[953.690112, 25.5763968, 268.898304, 585.1560959999999]"
4869.jpg,human,"[1005.522944, 412.435968, 295.626752, 367.474176]"
4869.jpg,animal,"[0.0, 11.7927936, 740.22912, 1425.5769599999999]"
4869.jpg,animal,"[1009.41824, 595.2, 258.68288, 423.8592]"
487.jpg,animal,"[992.227328, 1065.447936, 282.53184, 124.1066496]"
4870.jpg,animal,"[0.61374464, 9.3086208, 690.0736, 1418.51136]"
4870.jpg,animal,"[951.6032, 613.58592, 266.77248, 438.8352]"
4870.jpg,human,"[962.73408, 406.60223999999994, 293.6832, 379.13856]"
4871.jpg,animal,"[968.72448, 841.97376, 188.157952, 327.76704]"
4872.jpg,animal,"[550.42048, 0.0, 630.14912, 1252.3776]"
4872.jpg,animal,"[5.390336, 0.0, 301.60896, 1292.37504]"
4872.jpg,animal,"[437.61664, 288.0, 332.57472, 888.54528]"
4872.jpg,human,"[513.458176, 0.243038208, 694.335488, 554.1273600000001]"
4872.jpg,animal,"[1169.8176, 561.8688, 240.78336, 368.71680000000003]"
4872.jpg,human,"[1203.904512, 435.76780799999995, 182.8225024, 303.310848]"
4873.jpg,human,"[1275.867136, 464.93184, 184.7672832, 295.53408]"
4873.jpg,human,"[1727.08864, 606.86592, 130.3095296, 178.876416]"
4873.jpg,animal,"[1713.09056, 681.63072, 121.274368, 183.92064]"
4873.jpg,animal,"[1250.32448, 601.08288, 185.452544, 309.30431999999996]"
4873.jpg,animal,"[1977.46688, 688.2662399999999, 68.063232, 138.390528]"
4873.jpg,human,"[1985.763328, 622.4209920000001, 60.2925056, 81.6608256]"
4874.jpg,animal,"[888.66816, 579.25632, 282.37824, 508.01663999999994]"
4874.jpg,human,"[1180.565504, 468.820992, 188.6572544, 320.810496]"
4874.jpg,human,"[921.890816, 373.549056, 287.848448, 404.414976]"
4874.jpg,animal,"[106.088448, 90.958848, 671.41632, 1207.0656000000001]"
4874.jpg,animal,"[1174.67136, 622.4179200000001, 188.12928, 290.74944000000005]"
4874.jpg,human,"[208.105472, 2.1873408000000003, 704.06144, 664.951296]"
4875.jpg,human,"[1107.666944, 612.2004479999999, 207.343616, 356.43955200000005]"
4875.jpg,human,"[1102.770176, 426.04492799999997, 233.39008, 365.52959999999996]"
4875.jpg,human,"[318.017536, 0.0, 526.211072, 438.379008]"
4875.jpg,animal,"[0.0, 0.0, 657.28512, 1294.09536]"
4875.jpg,human,"[681.254912, 267.66336, 422.467584, 573.64224]"
4875.jpg,animal,"[694.66112, 501.07392000000004, 342.03648, 673.04448]"
4876.jpg,animal,"[545.15712, 405.888, 491.08992, 805.0022399999999]"
4876.jpg,human,"[674.562048, 61.398528, 389.971968, 793.7218560000001]"
4877.jpg,animal,"[910.06976, 542.46912, 312.6272, 594.8928]"
4877.jpg,animal,"[93.515776, 0.0, 806.17472, 1318.90176]"
4877.jpg,human,"[962.566144, 295.259136, 257.91488, 511.650816]"
4877.jpg,human,"[226.582528, 0.0, 786.026496, 719.0784]"
4878.jpg,animal,"[0.0, 430.6176, 920.2688, 1007.3548800000001]"
4879.jpg,animal,"[1144.60672, 557.13792, 207.50336, 521.6256000000001]"
4879.jpg,animal,"[492.07296, 136.344576, 707.95264, 1053.81888]"
4879.jpg,human,"[743.12704, 0.0, 408.141824, 240.820224]"
4879.jpg,human,"[1182.511104, 332.719104, 233.39008, 505.519104]"
488.jpg,animal,"[972.558336, 1045.335552, 264.992768, 152.7303168]"
4880.jpg,human,"[544.577536, 2.1873408000000003, 256.729088, 474.41049599999997]"
4880.jpg,animal,"[681.73824, 2.7746304000000004, 812.46208, 1324.4774400000001]"
4881.jpg,human,"[1808.910336, 0.0, 239.089664, 353.12947199999996]"
4881.jpg,animal,"[1451.6224, 0.0, 589.43488, 1131.5712]"
4881.jpg,animal,"[497.39776, 0.0, 791.42912, 1170.60096]"
4881.jpg,human,"[517.376, 7.7569536, 331.239424, 550.891008]"
4882.jpg,animal,"[978.3296, 764.63616, 167.903232, 415.88736]"
4882.jpg,human,"[964.67968, 546.5917440000001, 229.500928, 390.80448]"
4882.jpg,human,"[554.125312, 0.0, 470.226944, 724.336128]"
4882.jpg,animal,"[133.711872, 67.427328, 895.81568, 1371.7248]"
4883.jpg,human,"[619.522048, 0.0, 689.580032, 928.6225919999999]"
4883.jpg,animal,"[28.383232, 137.682432, 1197.58848, 1301.09952]"
4884.jpg,human,"[812.068864, 54.440448, 541.76768, 944.177664]"
4884.jpg,animal,"[524.02176, 378.47040000000004, 710.41024, 1057.90464]"
4885.jpg,human,"[811.030528, 202.22515199999998, 582.520832, 826.4325120000001]"
4885.jpg,animal,"[871.40352, 513.53088, 401.77664, 925.3171199999999]"
4886.jpg,human,"[1048.383488, 510.970368, 267.900928, 495.93292800000006]"
4886.jpg,animal,"[1103.70816, 726.02112, 175.69792, 494.26944000000003]"
4886.jpg,human,"[769.036288, 659.240448, 125.4967296, 332.035584]"
4886.jpg,human,"[570.210304, 716.849664, 115.6222976, 226.19136]"
4886.jpg,animal,"[567.9104, 809.07264, 157.538304, 241.09055999999998]"
4886.jpg,animal,"[796.54912, 767.4624, 154.660864, 354.69311999999996]"
4887.jpg,animal,"[1031.04512, 725.71392, 213.83168, 449.60256000000004]"
4887.jpg,animal,"[535.552, 806.07744, 162.787328, 215.36256]"
4887.jpg,human,"[737.134592, 689.736192, 110.637056, 307.203072]"
4887.jpg,human,"[538.742784, 700.191744, 108.9155072, 215.81721599999997]"
4887.jpg,human,"[1029.126144, 538.596864, 249.362432, 447.834624]"
4887.jpg,animal,"[725.46304, 805.1865599999999, 194.492416, 316.92288]"
4888.jpg,animal,"[573.7472, 727.34208, 817.13152, 710.73792]"
4888.jpg,animal,"[946.25792, 52.253184000000005, 642.80576, 942.68928]"
4888.jpg,animal,"[1649.13152, 0.0, 398.86848, 1143.7056]"
4888.jpg,human,"[920.65792, 0.0, 574.035968, 610.546176]"
4888.jpg,human,"[1676.519424, 4.13164032, 346.195968, 342.19776]"
4889.jpg,animal,"[1352.76544, 0.0, 695.23456, 1148.8512]"
4889.jpg,human,"[1005.535232, 0.0, 281.499648, 613.011456]"
4889.jpg,animal,"[937.45152, 21.629952000000003, 700.17024, 985.7587199999999]"
489.jpg,animal,"[976.77312, 1060.435968, 218.914816, 108.1757184]"
4890.jpg,human,"[1410.066432, 0.0, 326.746112, 441.59999999999997]"
4890.jpg,animal,"[455.0656, 730.96704, 324.23936, 691.84512]"
4890.jpg,animal,"[868.33152, 218.91072000000003, 546.14016, 774.42048]"
4890.jpg,animal,"[1439.68256, 0.0, 608.31744, 1088.19456]"
4890.jpg,human,"[884.068352, 0.0, 460.775424, 652.62336]"
4891.jpg,animal,"[1458.21696, 0.0, 589.78304, 1141.26336]"
4891.jpg,human,"[1623.576576, 0.0, 323.401728, 381.232128]"
4892.jpg,human,"[1357.553664, 0.243038208, 247.005184, 468.57676799999996]"
4892.jpg,animal,"[1204.0192, 0.0, 841.70752, 1210.5984]"
4893.jpg,human,"[672.94208, 350.217216, 141.9790336, 208.04044800000003]"
4893.jpg,animal,"[635.22816, 526.21824, 199.077888, 313.1136]"
4893.jpg,human,"[575.696896, 581.589504, 87.52128, 120.54681599999999]"
4893.jpg,human,"[782.553088, 145.0043904, 278.024192, 489.394176]"
4893.jpg,animal,"[832.34816, 396.3648, 266.01472, 511.36512]"
4893.jpg,animal,"[567.35744, 686.69952, 102.240256, 163.84512]"
4894.jpg,animal,"[1921.57696, 13.853183999999999, 126.418944, 981.87264]"
4894.jpg,human,"[719.020032, 414.02726399999995, 157.9239424, 262.1568]"
4894.jpg,animal,"[974.1312, 670.14144, 444.98944, 562.0224000000001]"
4894.jpg,human,"[832.708608, 188.500992, 358.127616, 481.14585600000004]"
4894.jpg,animal,"[862.47424, 345.98400000000004, 238.94016, 563.98848]"
4894.jpg,animal,"[736.82944, 477.95712000000003, 149.501952, 336.62976]"
4895.jpg,animal,"[691.85536, 442.21439999999996, 248.68864, 536.26368]"
4895.jpg,human,"[651.03872, 159.55046399999998, 334.6432, 569.260032]"
4896.jpg,human,"[708.096, 2.79994368, 803.346432, 1027.897344]"
4896.jpg,animal,"[786.39104, 182.04672, 595.18976, 1248.9216000000001]"
4897.jpg,human,"[766.85312, 151.2081408, 670.74048, 869.058048]"
4897.jpg,animal,"[887.02976, 369.37728, 442.20416, 1066.3987200000001]"
4898.jpg,human,"[767.862784, 291.54048, 265.639936, 759.370752]"
4898.jpg,animal,"[572.928, 513.53088, 888.29952, 868.34688]"
4899.jpg,human,"[547.356672, 34.5759744, 717.426688, 984.8432640000001]"
4899.jpg,animal,"[630.80448, 0.0, 609.30048, 1444.03968]"
49.jpg,animal,"[713.785344, 1032.66816, 439.552, 474.16780800000004]"
490.jpg,animal,"[852.656128, 980.2951680000001, 208.562176, 185.505792]"
4900.jpg,animal,"[610.7136, 394.93632, 682.65984, 1040.20992]"
4900.jpg,human,"[755.705856, 146.0937216, 623.775744, 868.4467199999999]"
4901.jpg,human,"[1085.26592, 523.26144, 213.940224, 453.023232]"
4901.jpg,animal,"[0.0, 0.0, 1121.91488, 1437.2044799999999]"
4901.jpg,animal,"[1058.34496, 551.48544, 223.78496, 700.0319999999999]"
4902.jpg,animal,"[3.8897664, 0.0, 988.01664, 1219.3228800000002]"
4902.jpg,animal,"[786.39104, 428.54400000000004, 284.9792, 976.5888]"
4902.jpg,human,"[574.203904, 689.201664, 81.3953024, 98.07820799999999]"
4902.jpg,animal,"[561.37728, 890.91072, 119.12192, 115.85740799999999]"
4902.jpg,human,"[715.35616, 281.401344, 468.31616, 768.7296]"
4903.jpg,human,"[804.452352, 100.64517120000001, 310.86592, 612.62592]"
4903.jpg,human,"[1051.756544, 1.425756672, 378.667008, 505.141248]"
4903.jpg,animal,"[878.01856, 443.88864, 173.02528, 500.5824]"
4903.jpg,animal,"[928.19456, 0.0, 1109.66784, 1065.0163200000002]"
4904.jpg,human,"[807.141376, 72.1823232, 350.08512, 649.3977600000001]"
4904.jpg,animal,"[1022.50496, 0.09143193599999999, 1025.49504, 1153.56672]"
4904.jpg,human,"[1214.642176, 0.0, 364.036096, 482.532864]"
4904.jpg,animal,"[892.88704, 308.85888, 240.76288, 681.9072]"
4905.jpg,animal,"[871.34208, 399.54432, 282.23488, 561.51552]"
4905.jpg,human,"[683.849728, 482.304, 125.0922496, 171.881472]"
4905.jpg,animal,"[704.69632, 565.9392, 148.443136, 257.75615999999997]"
4905.jpg,human,"[813.312, 191.212032, 295.993344, 483.61267200000003]"
4906.jpg,human,"[1052.055552, 0.0, 362.692608, 568.694784]"
4906.jpg,animal,"[970.69056, 0.0, 821.32992, 1117.5168]"
4907.jpg,animal,"[1142.0672, 0.0, 905.91232, 1259.7504000000001]"
4907.jpg,human,"[1227.599872, 3.36021504, 201.171968, 463.15929600000004]"
4908.jpg,animal,"[1029.98016, 0.0, 1012.18304, 1245.51168]"
4908.jpg,human,"[1064.638464, 0.0, 329.48224, 510.547968]"
4909.jpg,animal,"[1568.01024, 591.46752, 479.98976, 540.08832]"
491.jpg,animal,"[702.896128, 1036.680192, 309.69856, 136.8984576]"
4910.jpg,animal,"[1306.9312, 664.35072, 425.84064, 393.4464]"
4911.jpg,animal,"[1616.50688, 0.0, 429.52704, 1151.37024]"
4911.jpg,animal,"[1098.30144, 686.6688, 265.03168, 350.62272]"
4912.jpg,human,"[864.219136, 0.0, 282.84928, 535.558656]"
4912.jpg,animal,"[755.6096, 0.0, 993.87392, 1140.0652799999998]"
4912.jpg,animal,"[1468.416, 0.0, 579.584, 1394.05824]"
4913.jpg,animal,"[472.20736, 0.0, 1574.1952, 1153.42848]"
4913.jpg,human,"[1002.9056, 0.0, 305.184768, 639.980544]"
4914.jpg,animal,"[786.57536, 100.96896000000001, 733.57312, 1051.03872]"
4914.jpg,human,"[725.561344, 0.0, 397.49632, 681.235968]"
4914.jpg,animal,"[1492.0704, 0.0, 555.90912, 1408.11264]"
4915.jpg,animal,"[876.1344, 396.05760000000004, 262.9632, 544.896]"
4915.jpg,human,"[721.020928, 331.59628799999996, 188.2195968, 382.66368]"
4915.jpg,human,"[866.07872, 196.12876799999998, 235.859968, 509.472768]"
4915.jpg,animal,"[770.62144, 391.55711999999994, 184.34048, 513.05472]"
4916.jpg,human,"[913.657856, 140.99481600000001, 352.679936, 598.812672]"
4916.jpg,animal,"[965.91872, 398.94528, 240.29184, 577.36704]"
4916.jpg,animal,"[744.40704, 339.59424, 214.7328, 561.5616]"
4916.jpg,human,"[760.061952, 301.07135999999997, 140.3557888, 414.572544]"
4917.jpg,human,"[1598.236672, 0.0, 449.763328, 867.1564800000001]"
4917.jpg,animal,"[1161.44128, 258.23231999999996, 886.55872, 1142.1542399999998]"
4917.jpg,animal,"[108.705792, 486.66624, 421.94944, 528.95232]"
4917.jpg,human,"[112.8052736, 291.12268800000004, 278.720512, 536.5048320000001]"
4918.jpg,animal,"[142.249984, 580.25472, 221.3888, 399.08352]"
4918.jpg,human,"[70.017024, 392.99174400000004, 227.555328, 423.857664]"
4918.jpg,animal,"[908.34944, 236.59008, 1139.63008, 1120.23552]"
4918.jpg,human,"[1052.280832, 0.0, 427.976704, 816.496128]"
4919.jpg,human,"[911.849472, 50.2875648, 316.833792, 787.3244159999999]"
4919.jpg,animal,"[791.38816, 349.10208, 757.32992, 813.6191999999999]"
492.jpg,animal,"[444.55936, 962.482176, 205.697024, 190.777344]"
4920.jpg,animal,"[694.12864, 402.7392, 560.31232, 656.20992]"
4920.jpg,human,"[731.990016, 128.6708736, 276.10112, 729.160704]"
4921.jpg,human,"[972.365824, 0.0, 861.003776, 1441.863168]"
4921.jpg,animal,"[1721.61024, 97.00454400000001, 326.38976, 486.32832]"
4922.jpg,human,"[637.876224, 379.865088, 365.96736, 733.997568]"
4922.jpg,animal,"[287.3344, 390.55872, 385.69984, 702.9043200000001]"
4923.jpg,human,"[378.63424, 303.353856, 229.629952, 258.021888]"
4923.jpg,animal,"[456.45824, 510.99647999999996, 265.25696, 539.07456]"
4923.jpg,animal,"[0.0, 466.99008000000003, 498.05312, 620.14464]"
